 id, image,item_index,name, role,ghost, movie, title_id, description,item1,link1,item2,link2,item3,link3
https://www.imdb.com/name/nm0717709,"https://m.media-amazon.com/images/M/MV5BNjgzMzk2MjEzM15BMl5BanBnXkFtZTgwMTkzMDEwMTE@._V1_UX140_CR0,0,140,209_AL_.jpg",97,Kelly Reilly,Actress,|,Flight,https://www.imdb.com/title/tt1907668/,"Jessica Kelly Siobhán Reilly (born 18 July 1977) is an English actress. Her performance in After Miss Julie at the Donmar Warehouse made her a star of the London stage and earned her a nomination for a Laurence Olivier Award for Best Actress of 2003. Reilly was born and brought up in Chessington, ...",,,,,,
https://www.imdb.com/name/nm0000233,"https://m.media-amazon.com/images/M/MV5BMTgyMjI3ODA3Nl5BMl5BanBnXkFtZTcwNzY2MDYxOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",98,Quentin Tarantino,Writer,|,Reservoir Dogs,https://www.imdb.com/title/tt0105236/,"Quentin Jerome Tarantino was born in Knoxville, Tennessee. His father, , is an Italian-American actor and musician from New York, and his mother, Connie (McHugh), is a nurse from Tennessee. Quentin moved with his mother to Torrance, California, when he was four years old.In January of...",Tony Tarantino,https://www.imdb.com/name/nm0850229?ref_=rlm,,,,
https://www.imdb.com/name/nm0005253,"https://m.media-amazon.com/images/M/MV5BNTMwMDg1MDkyNV5BMl5BanBnXkFtZTcwNzEwMzg1Nw@@._V1_UY209_CR87,0,140,209_AL_.jpg",99,Elisabeth Moss,Actress,|,The One I Love,https://www.imdb.com/title/tt2756032/,"Elisabeth Moss is an American actress. She is best known for the AMC series Mad Men (2007-2015), Hulu series  (2017) and the film The One I Love (2014).Initially, Moss had aspirations of becoming a professional dancer. In her adolescence, she traveled to New York City to study ...",The Handmaid's Tale,https://www.imdb.com/title/tt5834204?ref_=rlm,,,,
https://www.imdb.com/name/nm0000124,"https://m.media-amazon.com/images/M/MV5BOTczNTgzODYyMF5BMl5BanBnXkFtZTcwNjk4ODk4Mw@@._V1_UY209_CR8,0,140,209_AL_.jpg",100,Jennifer Connelly,Actress,|,A Beautiful Mind,https://www.imdb.com/title/tt0268978/,"Jennifer Connelly was born in the Catskill Mountains, New York, to Ilene (Schuman), a dealer of antiques, and Gerard Connelly, a clothing manufacturer. Her father had Irish and Norwegian ancestry, and her mother was from a Jewish immigrant family. Jennifer grew up in Brooklyn Heights, just across ...",,,,,,
https://www.imdb.com/name/nm4043618,"https://m.media-amazon.com/images/M/MV5BNTAzMzA3NjQwOF5BMl5BanBnXkFtZTgwMDUzODQ5MTI@._V1_UY209_CR16,0,140,209_AL_.jpg",101,Tom Holland,Actor,|,Spider-Man: Homecoming,https://www.imdb.com/title/tt2250912/,"Thomas Stanley Holland was born in Kingston-upon-Thames, Surrey, to Nicola Elizabeth (Frost), a photographer, and  (Dominic Anthony Holland), who is a comedian and author. His paternal grandparents were from the Isle of Man and Ireland, respectively. He lives with his parents and ...",Dominic Holland,https://www.imdb.com/name/nm0390668?ref_=rlm,,,,
https://www.imdb.com/name/nm0005351,"https://m.media-amazon.com/images/M/MV5BOTI3ODk1MTMyNV5BMl5BanBnXkFtZTcwNDEyNTE2Mg@@._V1_UY209_CR5,0,140,209_AL_.jpg",102,Ryan Reynolds,Actor,|,Deadpool,https://www.imdb.com/title/tt1431045/,"Ryan Rodney Reynolds was born on October 23, 1976 in Vancouver, British Columbia, Canada, the youngest of four children. His father, James Chester Reynolds, was a food wholesaler, and his mother, Tammy, worked as a retail-store saleswoman. Between 1991-93, Ryan appeared in  (1990), a ...",Fifteen,https://www.imdb.com/title/tt0101099?ref_=rlm,,,,
https://www.imdb.com/name/nm0000216,"https://m.media-amazon.com/images/M/MV5BMTI3MDc4NzUyMV5BMl5BanBnXkFtZTcwMTQyMTc5MQ@@._V1_UY209_CR13,0,140,209_AL_.jpg",103,Arnold Schwarzenegger,Actor,|,Terminator 2: Judgment Day,https://www.imdb.com/title/tt0103064/,"With an almost unpronounceable surname and a thick Austrian accent, who would have ever believed that a brash, quick talking bodybuilder from a small European village would become one of Hollywood's biggest stars, marry into the prestigious Kennedy family, amass a fortune via shrewd investments and...",,,,,,
https://www.imdb.com/name/nm0000295,"https://m.media-amazon.com/images/M/MV5BMTM3MzY2MDYwOF5BMl5BanBnXkFtZTcwODQ3MDA0Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg",104,Kate Beckinsale,Actress,|,Underworld: Evolution,https://www.imdb.com/title/tt0401855/,"Kate Beckinsale was born on 26 July 1973 in England, and has resided in London for most of her life. Her mother is , who has appeared in a number of British dramas and sitcoms and continues to work as an actress, predominantly in British television productions. Her father was ...",Judy Loe,https://www.imdb.com/name/nm0517182?ref_=rlm,Richard,https://www.imdb.com/name/nm0065764?ref_=rlm,,
https://www.imdb.com/name/nm0000243,"https://m.media-amazon.com/images/M/MV5BMjE5NDU2Mzc3MV5BMl5BanBnXkFtZTcwNjAwNTE5OQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",105,Denzel Washington,Actor,|,Fences,https://www.imdb.com/title/tt2671706/,"Denzel Hayes Washington, Jr. was born on December 28, 1954 in Mount Vernon, New York. He is the middle of three children of a beautician mother, Lennis, from Georgia, and a Pentecostal minister father, Denzel Washington, Sr., from Virginia. After graduating from high school, Denzel enrolled at ...",,,,,,
https://www.imdb.com/name/nm0004754,"https://m.media-amazon.com/images/M/MV5BMTk5MDY2NzMwMl5BMl5BanBnXkFtZTcwNzIxNTUxNw@@._V1_UY209_CR7,0,140,209_AL_.jpg",106,Jessica Biel,Actress,|,The Illusionist,https://www.imdb.com/title/tt0443543/,"Jessica Biel, with her good looks and talent, has become one of Hollywood's most sought-out actresses. She was born in Ely, Minnesota, to Kimberly (Conroe) and Jonathan Edward Biel, who is a business consultant and GM worker. Biel was raised in Boulder, Colorado. She is of Hungarian Jewish, Danish,...",,,,,,
https://www.imdb.com/name/nm0003620,"https://m.media-amazon.com/images/M/MV5BMjQ0NzI0ODM2MV5BMl5BanBnXkFtZTgwMjc3Njg4NTM@._V1_UY209_CR2,0,140,209_AL_.jpg",107,Kevin Smith,Producer,|,Clerks,https://www.imdb.com/title/tt0109445/,"Kevin Patrick Smith was born in Red Bank but grew up in Highlands, New Jersey, the son of Grace (Schultz) and , a postal worker. He is very proud of his native state; this fact can be seen in all of his movies. Kevin is of mostly German, with some Irish and English, ancestry.His ...",Donald E. Smith,https://www.imdb.com/name/nm3936217?ref_=rlm,,,,
https://www.imdb.com/name/nm0564215,"https://m.media-amazon.com/images/M/MV5BMTQzNzIxOTYzMl5BMl5BanBnXkFtZTcwNjYxNTk1Nw@@._V1_UY209_CR10,0,140,209_AL_.jpg",108,James McAvoy,Actor,|,Atonement,https://www.imdb.com/title/tt0783233/,"McAvoy was born on 21 April 1979 in Glasgow, Scotland, to Elizabeth (née Johnstone), a nurse, and James McAvoy senior, a bus driver. He was raised on a housing estate in Drumchapel, Glasgow by his maternal grandparents (James, a butcher, and Mary), after his parents divorced when James was 7. He ...",,,,,,
https://www.imdb.com/name/nm0000924,"https://m.media-amazon.com/images/M/MV5BMTQwMzQyMzkwOF5BMl5BanBnXkFtZTcwMzY2ODMzMg@@._V1_UY209_CR4,0,140,209_AL_.jpg",109,Elizabeth Berkley,Actress,|,Showgirls,https://www.imdb.com/title/tt0114436/,"Elizabeth Berkley was born in Farmington Hills, Michigan. Her mother, Jere, owns a gift basket business and her father, Fred, is a lawyer. Her family is Jewish. When Elizabeth was five her parents enrolled her at Detroit Dance Company. Loving dance, young Elizabeth began to take part in several ...",,,,,,
https://www.imdb.com/name/nm0000136,"https://m.media-amazon.com/images/M/MV5BMTM0ODU5Nzk2OV5BMl5BanBnXkFtZTcwMzI2ODgyNQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",110,Johnny Depp,Actor,|,Pirates of the Caribbean: The Curse of the Black Pearl,https://www.imdb.com/title/tt0325980/,"Johnny Depp is perhaps one of the most versatile actors of his day and age in Hollywood.He was born John Christopher Depp II in Owensboro, Kentucky, on June 9, 1963, to Betty Sue (Wells), who worked as a waitress, and John Christopher Depp, a civil engineer.Depp was raised in Florida. He dropped ...",,,,,,
https://www.imdb.com/name/nm2244205,"https://m.media-amazon.com/images/M/MV5BMjM3MTczNzY1MF5BMl5BanBnXkFtZTgwNjgwODgzNDE@._V1_UY209_CR4,0,140,209_AL_.jpg",111,Léa Seydoux,Actress,|,La vie d'Adèle,https://www.imdb.com/title/tt2278871/,"French actress Léa Seydoux was born in 1985 in Paris, France, to , a philanthropist, and , a businessman. Her grandfather, , is chairman of Pathé, and her father is a great-grandson of businessman and inventor Marcel Schlumberger (her mother also ...",Valérie Schlumberger,https://www.imdb.com/name/nm0772487?ref_=rlm,Henri Seydoux,https://www.imdb.com/name/nm7209859?ref_=rlm,Jérôme Seydoux,https://www.imdb.com/name/nm1482301?ref_=rlm
https://www.imdb.com/name/nm0004802,"https://m.media-amazon.com/images/M/MV5BMTQ2MDM4MTM2NF5BMl5BanBnXkFtZTgwMTM4MjYyMDE@._V1_UY209_CR5,0,140,209_AL_.jpg",112,Linda Cardellini,Actress,|,Brokeback Mountain,https://www.imdb.com/title/tt0388795/,"Linda Edna Cardellini was born in Redwood City, California, to Lorraine (Hernan) and Wayne David Cardellini, a businessman. She is of Italian (from her paternal grandfather), Irish (from her mother), German, English, and Scottish descent. Linda grew up in the San Francisco Bay area, California, the...",,,,,,
https://www.imdb.com/name/nm6096118,"https://m.media-amazon.com/images/M/MV5BNTQ3OTA2NDQtMzBkMy00ZDVjLWFlYzUtMmZhNzRmZTc3NmM1XkEyXkFqcGdeQXVyNjc1NTc4MDA@._V1_UX140_CR0,0,140,209_AL_.jpg",113,Sophia Lillis,Actress,|,It,https://www.imdb.com/title/tt1396484/,"Sophia Lillis was born in Crown Heights, Brooklyn. She started her acting career at the age of seven, when her stepfather encouraged her to take acting classes at Lee Strasberg Theatre and Film Institute in Manhattan. While studying there, a teacher recommended her for a role in an NYU student film...",,,,,,
https://www.imdb.com/name/nm0005326,"https://m.media-amazon.com/images/M/MV5BMTg3NzAyMTkxMF5BMl5BanBnXkFtZTcwNDEyMjQ4Mg@@._V1_UY209_CR1,0,140,209_AL_.jpg",114,Jaime Pressly,Actress,|,My Name Is Earl,https://www.imdb.com/title/tt0460091/,"After growing up in North Carolina, Jaime spent almost 11 years training in gymnastics and eventually entered the modeling world. Jaime can be seen on the cover of an older Teen Magazine, and has modeled throughout the United States, Italy, and Japan.",,,,,,
https://www.imdb.com/name/nm2858875,"https://m.media-amazon.com/images/M/MV5BODc2YWFkMmItMjBjYi00MWNjLTkyMzctNzkzNTRlOThkNzliXkEyXkFqcGdeQXVyNzM1NTU0NA@@._V1_UY209_CR13,0,140,209_AL_.jpg",115,Sydney Sweeney,Actress,|,Everything Sucks!,https://www.imdb.com/title/tt7078710/,"Sydney Sweeney (born September 12, 1997) is an American actress best known for her roles as Haley Caren on In The Vault and Emaline Addario on the Netflix series Everything Sucks!. Sweeney is set to star in recurring roles in the HBO miniseries Sharp Objects starring Amy Adams and the Hulu series ...",,,,,,
https://www.imdb.com/name/nm4023073,"https://m.media-amazon.com/images/M/MV5BMTQ4Mjk4ODUzMl5BMl5BanBnXkFtZTgwMjc4MjI4NjE@._V1_UX140_CR0,0,140,209_AL_.jpg",116,Rosa Salazar,Actress,|,Maze Runner: The Scorch Trials,https://www.imdb.com/title/tt4046784/,"Rosa Bianca Salazar is an American actress. She was born in Washington D.C. and was raised in Greenbelt, Maryland. Her past films include MAZE RUNNER: THE DEATH CURE for Twentieth Century Fox, CHiPS for Warner Bros., MAZE RUNNER: THE SCORCH TRIALS for Twentieth Century Fox, THE DIVERGENT SERIES: ...",,,,,,
https://www.imdb.com/name/nm0015196,"https://m.media-amazon.com/images/M/MV5BMjA4ODAwMjIwOV5BMl5BanBnXkFtZTcwMzI2NDA2OA@@._V1_UY209_CR34,0,140,209_AL_.jpg",117,Malin Akerman,Actress,|,Watchmen,https://www.imdb.com/title/tt0409459/,"Malin was born in Stockholm, Sweden and raised in Toronto, Canada. Her mother, Pia (Sundström), is a model and aerobics instructor, and her father, Magnus Åkerman, is an insurance broker. They moved to Toronto when she was age 2. At age 5, she began appearing in TV commercials. Her parents divorced...",,,,,,
https://www.imdb.com/name/nm1620783,"https://m.media-amazon.com/images/M/MV5BMjExNzU3ODY3NF5BMl5BanBnXkFtZTcwMjI0MzM0OA@@._V1_UY209_CR31,0,140,209_AL_.jpg",118,Meghan Markle,Actress,|,Remember Me,https://www.imdb.com/title/tt1403981/,"Meghan, Duchess of Sussex (born Rachel Meghan Markle; August 4, 1981), is an US-born member of the British royal family and a former film and television actress.Meghan Markle was born and raised in Los Angeles, California, and is of mixed race heritage. During her studies at Northwestern University...",,,,,,
https://www.imdb.com/name/nm0004294,"https://m.media-amazon.com/images/M/MV5BMjA4NTAyMTI5NF5BMl5BanBnXkFtZTYwMzM4NDcy._V1_UX140_CR0,0,140,209_AL_.jpg",119,Nadia Bjorlin,Actress,|,Days of Our Lives,https://www.imdb.com/title/tt0058796/,"Nadia Bjorlin was born the fifth out of six children. Her parents were Ulf Björlin (a Swedish conductor and composer, known to be the world's most active opera composer during the 20th century) and Fary Bjorlin. Her siblings are Katja, Kaj, Kamilla, Ulf Jr and Jean Paul. (Each sibling have a ...",,,,,,
https://www.imdb.com/name/nm4543204,"https://m.media-amazon.com/images/M/MV5BZDdiMDJiM2ItZDdmNS00YjdiLThlNGMtYzEwMzk1NDQxYTRmXkEyXkFqcGdeQXVyNDY4ODQ0NzY@._V1_UY209_CR35,0,140,209_AL_.jpg",120,Ashley Jordyn,Actress,|,Orange Is the New Black,https://www.imdb.com/title/tt2372162/,"Ashley Jordyn is an actress and writer, known for  (2013),  (1999) and  (2017).",Orange Is the New Black,https://www.imdb.com/title/tt2372162?ref_=rlm,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259?ref_=rlm,Greenport,https://www.imdb.com/title/tt7203616?ref_=rlm
https://www.imdb.com/name/nm0000245,"https://m.media-amazon.com/images/M/MV5BNTYzMjc2Mjg4MF5BMl5BanBnXkFtZTcwODc1OTQwNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",121,Robin Williams,Actor,|,Mrs. Doubtfire,https://www.imdb.com/title/tt0107614/,"Robin McLaurin Williams was born on Saturday, July 21st, 1951, in Chicago, Illinois, a great-great-grandson of Mississippi Governor and Senator, Anselm J. McLaurin. His mother, Laurie McLaurin (née Janin), was a former model from Mississippi, and his father, Robert Fitzgerald Williams, was a Ford ...",,,,,,
https://www.imdb.com/name/nm0000098,"https://m.media-amazon.com/images/M/MV5BNjk1MjIxNjUxNF5BMl5BanBnXkFtZTcwODk2NzM4Mg@@._V1_UY209_CR3,0,140,209_AL_.jpg",122,Jennifer Aniston,Actress,|,Friends,https://www.imdb.com/title/tt0108778/,"Jennifer Aniston was born in Sherman Oaks, California, to actors  and . Her father is Greek, and her mother was of English, Irish, Scottish, and Italian descent. Jennifer spent a year of her childhood living in Greece with her family. Her family then relocated to New York City ...",John Aniston,https://www.imdb.com/name/nm0030100?ref_=rlm,Nancy Dow,https://www.imdb.com/name/nm0235624?ref_=rlm,,
https://www.imdb.com/name/nm2225369,"https://m.media-amazon.com/images/M/MV5BOTU3NDE5MDQ4MV5BMl5BanBnXkFtZTgwMzE5ODQ3MDI@._V1_UX140_CR0,0,140,209_AL_.jpg",123,Jennifer Lawrence,Actress,|,The Hunger Games,https://www.imdb.com/title/tt1392170/,"Was the highest-paid actress in the world in 2015 and 2016. With her films grossing over $5.5 billion worldwide, Jennifer Lawrence is often cited as the most successful actor of her generation. She is also thus far the only person born in the 1990s to have won an acting Oscar.Jennifer Shrader ...",,,,,,
https://www.imdb.com/name/nm0000191,"https://m.media-amazon.com/images/M/MV5BMTg1MjQ0MDg0Nl5BMl5BanBnXkFtZTcwNjYyNjI5Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",124,Ewan McGregor,Actor,|,Moulin Rouge!,https://www.imdb.com/title/tt0203009/,"Ewan Gordon McGregor was born on March 31, 1971 in Perth, Perthshire, Scotland, to Carol Diane (Lawson) and James Charles McGregor, both teachers. His uncle is actor . He was raised in Crieff. At age 16, he left Morrison Academy to join the Perth Repertory Theatre. His parents ...",Denis Lawson,https://www.imdb.com/name/nm0493200?ref_=rlm,,,,
https://www.imdb.com/name/nm0279720,"https://m.media-amazon.com/images/M/MV5BMTcyMTc3NzQ2OV5BMl5BanBnXkFtZTcwNjAxNzExOA@@._V1_UX140_CR0,0,140,209_AL_.jpg",125,Noel Fisher,Actor,|,Teenage Mutant Ninja Turtles: Out of the Shadows,https://www.imdb.com/title/tt3949660/,"Noel Fisher has become one of the entertainment industry's most sought after and versatile performers, bringing to life memorable characters on the big and small screens over the past few years. Fisher's film and television credits include starring as Michelangelo in Paramount Pictures summer hit ""...",,,,,,
https://www.imdb.com/name/nm0068338,"https://m.media-amazon.com/images/M/MV5BMjA1Njc0MTUzN15BMl5BanBnXkFtZTgwNTg1MjEwNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",126,Kristen Bell,Actress,|,Frozen,https://www.imdb.com/title/tt2294629/,"Kristen Anne Bell (born 1980) is an American actress and singer. She was born and raised in Huntington Woods, Michigan, and is the daughter of Lorelei (Frygier), a nurse, and Tom Bell, a television news director. Her ancestry is Polish (mother) and German, English, Irish, and Scottish (father). ...",,,,,,
https://www.imdb.com/name/nm2400045,"https://m.media-amazon.com/images/M/MV5BMmFkMGIxYTItNWI0My00NmJkLWFmYTItNWIxN2Y2ZmRhMWRlXkEyXkFqcGdeQXVyMTM5NDMzMjY@._V1_UX140_CR0,0,140,209_AL_.jpg",127,Nina Dobrev,Actress,|,The Perks of Being a Wallflower,https://www.imdb.com/title/tt1659337/,"Nikolina ""Nina"" Constantinova Dobreva was born in Sofia, Bulgaria. She moved to Canada at the age of two and grew up in Toronto, Ontario. From a very young age, she showed great enthusiasm and talent for the arts: Dance, Gymnastics, Theatre, Music, Visual arts, and Acting! Modeling jobs led to ...",,,,,,
https://www.imdb.com/name/nm1416215,"https://m.media-amazon.com/images/M/MV5BNzMxNDQ3NTEwN15BMl5BanBnXkFtZTcwNDM5NjM0Mg@@._V1_UY209_CR6,0,140,209_AL_.jpg",128,Demi Lovato,Soundtrack,|,Camp Rock,https://www.imdb.com/title/tt1055366/,"Born in 1992 in Albuquerque, New Mexico, Demi Lovato started out as a child actor on Barney & Friends. In 2007, Demi Lovato got a part on a short Disney Channel show called As the Bell Rings, and then she landed the starring role of the movie Camp Rock. While filming Camp Rock, Demi Lovato began ...",,,,,,
